nose_y,nose_x,left_shoulder_y,left_shoulder_x,right_shoulder_y,right_shoulder_x,left_elbow_y,left_elbow_x,right_elbow_y,right_elbow_x,left_wrist_y,left_wrist_x,right_wrist_y,right_wrist_x,left_hip_y,left_hip_x,right_hip_y,right_hip_x,left_knee_y,left_knee_x,right_knee_y,right_knee_x,left_ankle_y,left_ankle_x,right_ankle_y,right_ankle_x,shot
0.12606405,0.56493235,0.24379875,0.60603285,0.24331094,0.40077797,0.3389487,0.6542845,0.39882812,0.35293436,0.33833125,0.6701301,0.4230902,0.47614968,0.5087755,0.57516676,0.51709884,0.45298132,0.68587196,0.68901324,0.7184738,0.3748909,0.84188527,0.68920803,0.88940454,0.32023305,neutral
0.16474004,0.55589795,0.24428263,0.584764,0.25949058,0.39321592,0.33351615,0.6096942,0.41434437,0.34776926,0.33047107,0.6277359,0.44556108,0.47432336,0.50715125,0.57748026,0.5219879,0.4541064,0.6833494,0.6934656,0.72176737,0.37552306,0.82843316,0.69666284,0.9006936,0.32934073,neutral
0.17515749,0.54606575,0.23307684,0.59184355,0.24700744,0.37615892,0.36094597,0.6784768,0.40018588,0.33648282,0.3442784,0.6409037,0.43043113,0.43027937,0.49212384,0.56951994,0.5106545,0.44541696,0.6664796,0.6944484,0.70773923,0.35918438,0.81009936,0.70786357,0.8736881,0.3204665,neutral
0.22257692,0.5464407,0.22637422,0.6056142,0.23783445,0.36142325,0.3422827,0.67309195,0.3812264,0.3174009,0.33798304,0.6254737,0.42568815,0.405536,0.4854662,0.5750632,0.5004457,0.43535152,0.6707125,0.6834894,0.7093727,0.3417676,0.8325807,0.72794867,0.8894331,0.3106311,neutral
0.17351955,0.49051973,0.16192538,0.60485965,0.18493825,0.3449502,0.29285926,0.6531869,0.34937367,0.28855687,0.29861596,0.49930885,0.39219427,0.36130247,0.45461696,0.56596226,0.4702102,0.42196852,0.66178733,0.6694926,0.6964397,0.3122285,0.85207283,0.7470459,0.8927601,0.28236952,neutral
0.20044392,0.48590437,0.1709122,0.589588,0.20265591,0.33752146,0.2956469,0.6345137,0.36350644,0.29139137,0.29953706,0.53532314,0.38518456,0.3344217,0.46039918,0.5649876,0.47833058,0.4247431,0.6744746,0.65793294,0.6948705,0.30781603,0.8628302,0.74520886,0.8860966,0.28400928,neutral
0.15089014,0.43672538,0.13422383,0.5900015,0.16911052,0.33618632,0.28565857,0.6433368,0.32821187,0.29395488,0.26843143,0.5041588,0.37134254,0.29816833,0.4519567,0.5666558,0.46373114,0.42765546,0.6798458,0.6616087,0.6905054,0.29238144,0.86663795,0.7542666,0.8972327,0.26792026,neutral
0.2031023,0.42094532,0.1870915,0.5892133,0.18364485,0.35263112,0.3147608,0.63459176,0.32045525,0.31516173,0.30517623,0.5156984,0.37658086,0.2977966,0.4721621,0.5754303,0.48289233,0.43336895,0.6826239,0.66100824,0.69050026,0.30405682,0.8624687,0.7386967,0.8831448,0.27823484,neutral
0.17864043,0.40256992,0.17175096,0.60299265,0.20112793,0.35346693,0.32172206,0.64648944,0.31618485,0.302201,0.3043605,0.49579147,0.3643488,0.2907684,0.46266377,0.5871182,0.47402474,0.43783855,0.6775124,0.6782733,0.67765003,0.31170267,0.8724046,0.743083,0.88970727,0.26728207,neutral
0.16463174,0.4241939,0.18084255,0.6208674,0.22206786,0.37170878,0.3253372,0.64730656,0.35684216,0.3082982,0.32550108,0.50304663,0.35873535,0.30968744,0.47088718,0.60841954,0.48427007,0.45645934,0.686341,0.70392275,0.6772659,0.3307967,0.8634825,0.739582,0.8887925,0.27602243,neutral
0.17246705,0.45461726,0.19844204,0.63506037,0.23411277,0.39830956,0.3678646,0.64438874,0.37293896,0.32298914,0.30432492,0.4875937,0.36901885,0.32743564,0.48607305,0.6291354,0.4948881,0.47857454,0.69803864,0.71033025,0.6935022,0.3480446,0.85873526,0.7258089,0.8821654,0.2887289,neutral
0.16163076,0.46411303,0.19237874,0.6515103,0.23106794,0.40698397,0.370058,0.65642,0.34354952,0.34759882,0.2604471,0.4784772,0.3676546,0.33493525,0.47911364,0.65511966,0.48446766,0.50222504,0.70328355,0.7303854,0.68430185,0.3749785,0.86888075,0.74503523,0.887699,0.30007496,neutral
0.15241674,0.4869602,0.19577539,0.6597066,0.22740225,0.4200123,0.37250334,0.6387999,0.33853525,0.37082565,0.26096338,0.4636944,0.35701755,0.34932745,0.47840333,0.66457254,0.4798287,0.50974023,0.7037979,0.7296502,0.68508434,0.4000706,0.86996603,0.72966,0.883821,0.3011544,neutral
0.0735862,0.52118903,0.17470142,0.65025306,0.19602068,0.44750205,0.32659364,0.6482541,0.31730363,0.3827706,0.26392946,0.5009047,0.33579287,0.37283054,0.47236922,0.6767836,0.47404325,0.5300123,0.6985189,0.73004925,0.68246007,0.42498574,0.87156653,0.7197659,0.8875598,0.3111719,neutral
0.12755564,0.5500486,0.21004519,0.65054846,0.2370644,0.45102066,0.3617062,0.65957284,0.33759448,0.38901192,0.31560698,0.5317994,0.3409478,0.39618456,0.49437112,0.6699812,0.5001112,0.5385047,0.71344733,0.70558983,0.69186187,0.4414433,0.87255585,0.6986084,0.8769944,0.34809163,neutral
0.13699481,0.5115936,0.20316063,0.6462491,0.22836101,0.44651031,0.36264378,0.62407637,0.33498496,0.38362485,0.29038367,0.5068863,0.33934787,0.37390196,0.48503873,0.6692885,0.48652408,0.5384711,0.7154559,0.68660253,0.6691972,0.44858474,0.8784023,0.6803533,0.8774128,0.3857727,neutral
0.15230128,0.4961919,0.19774869,0.6282497,0.23527491,0.43946907,0.35756892,0.5791497,0.35238507,0.3802813,0.28422302,0.46294773,0.33034486,0.37421617,0.47811618,0.66342354,0.47801906,0.534095,0.7059091,0.6625257,0.66836804,0.45182842,0.88286674,0.6629118,0.8755356,0.44594648,neutral
0.13219076,0.5319132,0.18751834,0.63349146,0.21988718,0.45718333,0.33694702,0.56621885,0.32359922,0.39562845,0.27197325,0.44376865,0.31032914,0.36973637,0.46895084,0.6656725,0.47107783,0.5452291,0.697698,0.66463244,0.67489064,0.46896282,0.87425745,0.67058027,0.8697394,0.5073537,neutral
0.17265032,0.5025472,0.1843375,0.64233124,0.23210433,0.4480475,0.328069,0.57005525,0.33224863,0.38954028,0.23710825,0.4519354,0.32274914,0.3439582,0.4642516,0.6699802,0.47746602,0.5514363,0.70559675,0.6655959,0.68985385,0.49571666,0.8914239,0.68493783,0.87083215,0.57802594,neutral
0.1351405,0.50482666,0.15937543,0.6431502,0.20434351,0.44867444,0.30822045,0.57678384,0.324498,0.35134596,0.2134587,0.4594466,0.29319906,0.33082703,0.45070708,0.6814962,0.46702972,0.5541814,0.6976122,0.68218815,0.6992172,0.5263646,0.86684406,0.7129495,0.8710138,0.62083757,neutral
0.1393702,0.49847248,0.1803853,0.6412337,0.23166825,0.4593823,0.32311672,0.598142,0.35979807,0.381052,0.23757102,0.48372564,0.31284386,0.32799488,0.4741796,0.6811623,0.4947155,0.55532247,0.7170411,0.6880994,0.72963756,0.55260885,0.89695334,0.7373213,0.90242106,0.64627314,neutral
