nose_y,nose_x,left_shoulder_y,left_shoulder_x,right_shoulder_y,right_shoulder_x,left_elbow_y,left_elbow_x,right_elbow_y,right_elbow_x,left_wrist_y,left_wrist_x,right_wrist_y,right_wrist_x,left_hip_y,left_hip_x,right_hip_y,right_hip_x,left_knee_y,left_knee_x,right_knee_y,right_knee_x,left_ankle_y,left_ankle_x,right_ankle_y,right_ankle_x,shot
0.1429737,0.48893318,0.18116388,0.5828213,0.23493215,0.41420743,0.30859974,0.518484,0.35922545,0.3853677,0.31041506,0.39229763,0.4290684,0.2657692,0.49018028,0.65538275,0.5077499,0.5322266,0.7176104,0.6936017,0.70893896,0.49588996,0.7903079,0.7626766,0.87395054,0.5258988,forehand
0.1295074,0.4752311,0.17806269,0.57222,0.23513158,0.40415403,0.31868574,0.5271881,0.35693642,0.3790463,0.36370054,0.36874962,0.41493988,0.2838768,0.48760465,0.64452535,0.5059444,0.51692516,0.7157617,0.7034532,0.7137077,0.47596475,0.8121187,0.7741844,0.90006936,0.5137274,forehand
0.14038761,0.43768293,0.18563004,0.5373826,0.252072,0.38506776,0.3270365,0.55350167,0.38113013,0.36059773,0.3671703,0.46233755,0.4619498,0.25559536,0.48628452,0.6201719,0.50328773,0.49610922,0.7011923,0.6888797,0.7019637,0.4529934,0.8277041,0.7551591,0.87311506,0.4809398,forehand
0.13638744,0.4256521,0.1935545,0.53110296,0.25825676,0.3744908,0.31435817,0.62898254,0.39102992,0.350333,0.4317023,0.5286037,0.48977458,0.25058246,0.4852919,0.6097488,0.50586206,0.48814106,0.70286316,0.692277,0.71476465,0.44310138,0.8311823,0.7526938,0.8880857,0.47716457,forehand
0.124023154,0.42545366,0.19241554,0.54545957,0.26657373,0.37095386,0.2994408,0.6821336,0.40275794,0.34725574,0.40988556,0.6524066,0.4992626,0.24644262,0.48687172,0.61027694,0.5083659,0.488463,0.6856031,0.69681907,0.7113867,0.44677112,0.82698613,0.75431746,0.8869082,0.47243178,forehand
0.124588296,0.42316982,0.19136941,0.5520842,0.27386898,0.36880073,0.27303788,0.69119716,0.41295868,0.3404996,0.4049648,0.73148715,0.50419426,0.23434407,0.48660657,0.6114766,0.5083963,0.4846244,0.6818617,0.6892172,0.70604306,0.45381495,0.8140887,0.74325037,0.87962496,0.47388518,forehand
0.12182129,0.4386797,0.17564647,0.57325286,0.27026266,0.38344404,0.24049054,0.698907,0.4157693,0.33708563,0.35216907,0.7780149,0.5147702,0.2225235,0.4695898,0.6255469,0.4981998,0.49662495,0.6692251,0.7033234,0.70486134,0.47151726,0.82768214,0.7553984,0.8919097,0.4850588,forehand
0.11866973,0.4483024,0.1525782,0.5623156,0.27462372,0.3797902,0.22287767,0.68782216,0.4105994,0.3326277,0.301455,0.78192425,0.5030806,0.22087727,0.45130208,0.6281032,0.4834868,0.5028115,0.6458532,0.69906825,0.68276507,0.4753384,0.8213053,0.7483123,0.87991333,0.4772135,forehand
0.11900615,0.45315036,0.15740886,0.5588944,0.26921812,0.3843069,0.22655697,0.67078024,0.40001622,0.36679596,0.2852006,0.7839844,0.45811623,0.27925253,0.4438691,0.62089026,0.4762575,0.50077087,0.6344032,0.70031303,0.67231643,0.490587,0.8055861,0.74644,0.8822753,0.47442535,forehand
0.11711785,0.42345905,0.16839704,0.50648177,0.24048519,0.36451182,0.2351729,0.6024088,0.35995045,0.38425443,0.26954085,0.7194767,0.3735096,0.3526613,0.43765453,0.57534975,0.46925318,0.4690944,0.60549676,0.67661405,0.6766732,0.45970625,0.7848481,0.7120445,0.87727016,0.44214696,forehand
0.11943389,0.40247566,0.18032089,0.45373073,0.22942111,0.33636034,0.25601208,0.5423314,0.32101494,0.36803222,0.27332905,0.6567275,0.3077233,0.40440208,0.4440484,0.5290019,0.47259533,0.43032807,0.5762358,0.64278215,0.670746,0.421163,0.76165706,0.67301434,0.883947,0.40120158,forehand
