nose_y,nose_x,left_shoulder_y,left_shoulder_x,right_shoulder_y,right_shoulder_x,left_elbow_y,left_elbow_x,right_elbow_y,right_elbow_x,left_wrist_y,left_wrist_x,right_wrist_y,right_wrist_x,left_hip_y,left_hip_x,right_hip_y,right_hip_x,left_knee_y,left_knee_x,right_knee_y,right_knee_x,left_ankle_y,left_ankle_x,right_ankle_y,right_ankle_x,shot
0.16726679,0.46321926,0.18905443,0.5891536,0.21144311,0.36264774,0.3170851,0.6454305,0.33326602,0.30245927,0.32054412,0.54916054,0.36296108,0.31230214,0.4726372,0.58110994,0.4866491,0.4457047,0.68079,0.65055716,0.6922895,0.39169425,0.7782045,0.6863544,0.8834315,0.40822315,neutral
0.17415507,0.4497968,0.17301759,0.58172613,0.19569972,0.36114338,0.29894054,0.6478516,0.2891632,0.3149682,0.25392586,0.49900168,0.33513018,0.29694298,0.4623857,0.5896756,0.474402,0.45070845,0.6734169,0.65463525,0.6796375,0.4004817,0.7865099,0.69625086,0.88384885,0.41265678,neutral
0.11816324,0.47292572,0.16607727,0.58076817,0.20143609,0.37600347,0.2859122,0.6463849,0.272286,0.32533145,0.26556852,0.52483976,0.3267267,0.28791407,0.4570313,0.59931487,0.47111493,0.45841253,0.66928804,0.66591346,0.6777474,0.41065007,0.79332507,0.7092752,0.88454074,0.41432336,neutral
0.12976892,0.4542817,0.1776691,0.57961744,0.23267752,0.36086854,0.29662386,0.64479816,0.34243205,0.2901805,0.29896885,0.56294346,0.33951226,0.26473975,0.46193004,0.5964794,0.4800996,0.46398956,0.66868603,0.65933895,0.6757611,0.4163089,0.7996156,0.6986727,0.88193226,0.41511297,neutral
0.117795125,0.45667425,0.18655777,0.58505666,0.24585041,0.37376785,0.2968536,0.64730537,0.360938,0.27798396,0.22848488,0.5238875,0.34580404,0.27738404,0.47212502,0.6227494,0.49187833,0.49382848,0.6685967,0.6769684,0.6933356,0.44264105,0.8030875,0.7205861,0.887181,0.43734437,neutral
0.110293865,0.4739086,0.19545795,0.5684626,0.2556223,0.3668984,0.28274456,0.6368751,0.36210218,0.27033156,0.26581952,0.6066513,0.3443896,0.2611623,0.47518915,0.61579275,0.49745417,0.49273196,0.6755795,0.6695646,0.695479,0.43785733,0.812156,0.7253349,0.88811046,0.42852548,neutral
0.13960697,0.42535523,0.22418348,0.5564714,0.2671216,0.36746073,0.30473936,0.6233686,0.37412396,0.2627474,0.27611202,0.57522726,0.33480033,0.2516963,0.49242178,0.60417485,0.5135122,0.4818559,0.6826537,0.6731388,0.6915607,0.42696485,0.87032515,0.7500113,0.8827157,0.41788685,neutral
0.14812681,0.47384456,0.22782418,0.57449746,0.25322306,0.3708829,0.30654448,0.6245292,0.3558856,0.2568769,0.26630923,0.555564,0.334902,0.24328114,0.49110118,0.61262614,0.5093306,0.48807922,0.68023735,0.6759657,0.6929703,0.42264792,0.8506238,0.75832,0.89109206,0.41063613,neutral
0.13677016,0.49868548,0.22376072,0.57398003,0.2569238,0.38612136,0.28332427,0.62154686,0.3419653,0.30158636,0.24353018,0.5651575,0.3167307,0.22628045,0.4889636,0.623461,0.5056066,0.49668482,0.6786748,0.68958545,0.6829442,0.4192262,0.7880239,0.7572985,0.87673765,0.4080727,neutral
0.13169962,0.47639024,0.20983793,0.6039937,0.25161996,0.39504635,0.2959084,0.64605945,0.3589764,0.30214804,0.23957005,0.5451314,0.310845,0.22003706,0.48782682,0.6363487,0.5028226,0.5076974,0.68449616,0.7044328,0.6842559,0.4304705,0.7828418,0.7840753,0.88590527,0.41149914,neutral
