nose_y,nose_x,left_shoulder_y,left_shoulder_x,right_shoulder_y,right_shoulder_x,left_elbow_y,left_elbow_x,right_elbow_y,right_elbow_x,left_wrist_y,left_wrist_x,right_wrist_y,right_wrist_x,left_hip_y,left_hip_x,right_hip_y,right_hip_x,left_knee_y,left_knee_x,right_knee_y,right_knee_x,left_ankle_y,left_ankle_x,right_ankle_y,right_ankle_x,shot
0.12255626,0.49948746,0.17755508,0.58118224,0.22437327,0.4041555,0.32056946,0.5118856,0.3607794,0.3993582,0.33594543,0.39811233,0.41636658,0.2654773,0.46202043,0.6563056,0.48929676,0.52603567,0.70024335,0.74905276,0.7018154,0.4660243,0.89079154,0.8262915,0.88117826,0.49358168,forehand
0.13388702,0.46685836,0.19221653,0.5611713,0.23860072,0.39103043,0.3509108,0.50249165,0.37421066,0.3670198,0.39824775,0.38336644,0.43160638,0.28712475,0.4821893,0.64035916,0.50165087,0.5125582,0.7057866,0.72850645,0.7057201,0.44378322,0.9073789,0.79746354,0.8817931,0.4541568,forehand
0.14683244,0.46094888,0.2066666,0.54353917,0.24679354,0.3852273,0.35985205,0.55932236,0.3791173,0.36360708,0.4493696,0.4681097,0.46195197,0.25482878,0.48229316,0.622763,0.49732223,0.50074846,0.704361,0.706595,0.69748724,0.42927805,0.9064093,0.7657916,0.8616213,0.4225193,forehand
0.13364339,0.4818866,0.18933058,0.5595948,0.24017286,0.40224043,0.32576463,0.62837565,0.37262675,0.3857147,0.4581889,0.56299514,0.4543593,0.28341562,0.47000632,0.6275066,0.49524537,0.5055107,0.69534403,0.7038491,0.6939075,0.43730718,0.8953925,0.747849,0.8391327,0.42614806,forehand
0.12657428,0.4875008,0.19855796,0.5940484,0.23888636,0.4156286,0.32208127,0.7078932,0.3757935,0.39121222,0.46346313,0.66874236,0.45803532,0.2881329,0.49497247,0.6284258,0.5077659,0.50725746,0.6909641,0.705821,0.6931898,0.44642052,0.88602597,0.7355008,0.82147884,0.41742492,forehand
0.12364919,0.5059115,0.1899841,0.6386478,0.2381426,0.43283918,0.29150137,0.74939895,0.38609517,0.4002261,0.42427093,0.7645509,0.45321372,0.28767416,0.49579534,0.6436452,0.509267,0.517813,0.69910395,0.7059742,0.69214237,0.45885685,0.88439566,0.72654647,0.8098086,0.42245126,forehand
0.122442745,0.517587,0.17590745,0.64235294,0.23845097,0.42719677,0.25967807,0.74669856,0.3757343,0.3847237,0.38112575,0.78209025,0.4450894,0.28274068,0.48221996,0.63000095,0.49434352,0.5052888,0.68620217,0.6783732,0.68661106,0.45259622,0.8842578,0.69823754,0.78956175,0.41639256,forehand
0.10984981,0.50447106,0.17337765,0.61984366,0.23004659,0.41888636,0.2466773,0.7053056,0.35199773,0.39709914,0.32797068,0.75506973,0.3623819,0.4046792,0.4802232,0.601446,0.4846244,0.48566306,0.6885294,0.6424862,0.66813,0.43267044,0.8806614,0.6619648,0.7782231,0.40881246,forehand
0.12357622,0.4515641,0.18346143,0.54783916,0.22258882,0.37974495,0.25169113,0.63481086,0.3501662,0.37614867,0.30745262,0.72364056,0.33103034,0.3984632,0.47454792,0.5333405,0.47484863,0.42232028,0.6856157,0.56123775,0.6586976,0.3682532,0.8768246,0.58598405,0.76973796,0.36710706,forehand
0.11219457,0.41716978,0.1881171,0.5084021,0.20346206,0.33326045,0.25356862,0.5860254,0.2508187,0.24718215,0.27632412,0.70633113,0.19814959,0.3209272,0.47116235,0.488424,0.47598344,0.38648346,0.6824075,0.5302459,0.6553788,0.34108722,0.87504745,0.54980123,0.76579493,0.33632287,forehand
0.1208568,0.46196708,0.20231824,0.53544104,0.20022422,0.39183903,0.25521478,0.59399545,0.30202723,0.41581205,0.2188948,0.65162945,0.21577065,0.5204905,0.46238557,0.52554893,0.46361974,0.4211816,0.67805684,0.55966365,0.6539738,0.37614954,0.8869597,0.58027047,0.76117444,0.3630717,forehand
0.13069388,0.47335136,0.22475967,0.5236606,0.20983046,0.41417947,0.28076422,0.5592882,0.27638105,0.52886707,0.25452524,0.6336562,0.2310516,0.62053585,0.47451904,0.5298903,0.47634563,0.42444596,0.6909446,0.56078255,0.6580642,0.37221417,0.88057536,0.5918214,0.7451448,0.349125,forehand
0.12733635,0.5131454,0.22404103,0.54788226,0.20148495,0.4517788,0.25962698,0.6141159,0.24381658,0.59012496,0.26592904,0.6872568,0.18232672,0.69120026,0.4870872,0.54976153,0.48130953,0.44453102,0.6960988,0.5861276,0.6555247,0.38726065,0.8908827,0.6093165,0.75140435,0.35967118,forehand
0.13858883,0.5118755,0.22397065,0.5224926,0.2098841,0.44904658,0.24117169,0.612365,0.2380975,0.6134927,0.21205416,0.64742494,0.18122718,0.67466825,0.49653193,0.5299615,0.4856557,0.42922565,0.6942321,0.5678376,0.65418196,0.36560595,0.88971174,0.59727305,0.7656189,0.32264882,forehand
0.15810218,0.54685265,0.23550142,0.5431448,0.2231899,0.4552614,0.24746719,0.6542836,0.24036545,0.6038011,0.20144176,0.65527505,0.21386178,0.65478325,0.5005857,0.53905195,0.49218237,0.44893447,0.7025955,0.58881676,0.66482204,0.3710663,0.8892985,0.6109868,0.7848553,0.3191155,forehand
0.12840444,0.57509625,0.20621487,0.48950207,0.20995496,0.5352628,0.31086066,0.49992514,0.24802585,0.6764349,0.12624569,0.49373665,0.21567774,0.6459789,0.49581107,0.5358311,0.4861098,0.48266724,0.70592505,0.6128975,0.6895852,0.3903604,0.9021201,0.6252706,0.8079368,0.31470045,forehand
0.13887686,0.58202714,0.22450699,0.51052606,0.23005383,0.5455672,0.29492176,0.56489277,0.27783412,0.69002205,0.2184948,0.62372524,0.24163748,0.6420864,0.5169969,0.55919135,0.51019657,0.494362,0.70848197,0.6261325,0.7018077,0.40123767,0.88796604,0.6207067,0.8259255,0.3189577,forehand
0.15211304,0.6018019,0.23216161,0.5079048,0.23944052,0.5728983,0.36359128,0.5304902,0.31463537,0.6911097,0.27558285,0.6270838,0.27365336,0.6483316,0.51704895,0.5140237,0.5126391,0.5107878,0.69812834,0.6351293,0.7128724,0.41213405,0.8880395,0.6201919,0.8313363,0.3088542,forehand
0.15279375,0.6278617,0.2285354,0.512647,0.24725692,0.5849702,0.2722385,0.487982,0.32934985,0.68946606,0.18943515,0.57426023,0.25169432,0.64515287,0.5088046,0.53418654,0.5104587,0.50278825,0.6811812,0.6488494,0.7227518,0.4096927,0.88494444,0.6249255,0.8200156,0.3041152,forehand
0.120521925,0.6478867,0.21430342,0.5178539,0.23597027,0.601658,0.30617836,0.49231154,0.33349007,0.6903971,0.21146788,0.57436424,0.2511655,0.66984916,0.5030352,0.47634882,0.50779617,0.55474675,0.7175319,0.43217635,0.68409306,0.65948683,0.8237419,0.30066308,0.89438444,0.62902755,forehand
0.12321369,0.64416754,0.21791713,0.52558863,0.24034221,0.5916017,0.33508387,0.5810089,0.35392478,0.67948794,0.24767087,0.6594565,0.28051698,0.6751797,0.5039002,0.5083864,0.50465983,0.52566886,0.6700806,0.6547064,0.714667,0.4249965,0.8803435,0.6350797,0.8179967,0.29838616,forehand
0.116608135,0.65831876,0.21724725,0.5517273,0.24817134,0.60112315,0.36340743,0.663415,0.3813715,0.66742444,0.30627424,0.68533325,0.307956,0.69972175,0.5167167,0.57991844,0.5159716,0.5134082,0.68507665,0.6619305,0.71112794,0.42026347,0.8850575,0.6464795,0.8207256,0.30017778,forehand
