nose_y,nose_x,left_shoulder_y,left_shoulder_x,right_shoulder_y,right_shoulder_x,left_elbow_y,left_elbow_x,right_elbow_y,right_elbow_x,left_wrist_y,left_wrist_x,right_wrist_y,right_wrist_x,left_hip_y,left_hip_x,right_hip_y,right_hip_x,left_knee_y,left_knee_x,right_knee_y,right_knee_x,left_ankle_y,left_ankle_x,right_ankle_y,right_ankle_x,shot
0.12803197,0.44268247,0.20148131,0.5489567,0.23739898,0.3794362,0.37557253,0.4869187,0.3832491,0.3549993,0.4711808,0.36493158,0.4855224,0.26676065,0.46769455,0.6487902,0.4820408,0.51830226,0.68552196,0.6638939,0.6679431,0.37987167,0.881301,0.7425424,0.85810447,0.3774054,forehand
0.1487039,0.44125217,0.2101748,0.55466294,0.25081483,0.38635233,0.3623193,0.56159425,0.40022168,0.3805969,0.4797364,0.48223773,0.51952153,0.28854084,0.4720389,0.6521096,0.49075982,0.5320996,0.69369465,0.6713239,0.6755328,0.38777515,0.89495176,0.7376202,0.8621845,0.37852183,forehand
0.13017268,0.45881397,0.20461185,0.5574717,0.23887624,0.3869198,0.38080084,0.60815054,0.39419383,0.3907453,0.52664804,0.5412396,0.51612276,0.3066728,0.4494794,0.65758395,0.47094858,0.5242325,0.6808286,0.6668276,0.6678517,0.4007412,0.8749983,0.7276412,0.8425168,0.36606812,forehand
0.12392315,0.4527903,0.19209307,0.5553449,0.2540768,0.38161695,0.32986286,0.66858184,0.40872675,0.394318,0.4718524,0.6762609,0.5337034,0.30729237,0.46733114,0.6338735,0.4852838,0.5117983,0.69387,0.6704662,0.6827782,0.40376952,0.89370733,0.71560913,0.8508691,0.35842174,forehand
0.125483,0.45881623,0.18574077,0.574037,0.24882895,0.39048207,0.28582188,0.7185296,0.40421274,0.40111724,0.4463873,0.7574926,0.53195864,0.3099865,0.4654468,0.6448037,0.48026893,0.51701665,0.6906613,0.6693009,0.6724704,0.4181159,0.8810401,0.6983741,0.836508,0.35467288,forehand
0.105541,0.43768847,0.15893574,0.5791623,0.25691104,0.3746959,0.22902675,0.719855,0.406254,0.3757668,0.3778429,0.78113556,0.5320553,0.28772673,0.4568331,0.6277521,0.4767239,0.48964486,0.6868587,0.6512422,0.67005986,0.39669922,0.88513434,0.6646044,0.8398023,0.3250862,forehand
0.107325345,0.4185937,0.14799802,0.5655978,0.2609105,0.3664031,0.20680009,0.6985088,0.41377485,0.35902515,0.33121946,0.77565444,0.5320449,0.27468464,0.45896813,0.60620725,0.47459403,0.4729384,0.685731,0.6249599,0.6678643,0.37662345,0.8813513,0.6252783,0.82664233,0.3107023,forehand
0.11877787,0.41681185,0.14934494,0.5601055,0.26396993,0.36676478,0.216496,0.6760863,0.4051413,0.3814625,0.3138809,0.75253963,0.49573854,0.29723716,0.45227104,0.58596486,0.47031438,0.4697127,0.67405117,0.598793,0.65911984,0.37142056,0.87923884,0.6000223,0.8057947,0.31340954,forehand
0.10866459,0.41495487,0.15797026,0.53162766,0.24305245,0.36918366,0.22322808,0.6347564,0.36796397,0.40179816,0.29152134,0.733885,0.4287543,0.395285,0.44895616,0.5612275,0.45762092,0.4523295,0.6640579,0.57552606,0.642336,0.38191473,0.87398297,0.5781453,0.78754973,0.31988007,forehand
0.13006169,0.42433676,0.166988,0.51353663,0.23086752,0.36035842,0.2509836,0.6004968,0.33836895,0.41165683,0.28319728,0.71232045,0.3368199,0.4452285,0.45841146,0.5477143,0.46605867,0.44499227,0.67730075,0.5584639,0.6490372,0.36512122,0.866312,0.553949,0.7819062,0.31951407,forehand
